workerid,proliferate.condition,block,content,question_type,response,rt,short_trigger,slide_number_in_experiment,trigger,trigger_class,error
1043,default,block1,mia,ai,0.72,7733,confess,6,confess,C,
1043,default,block1,julian,ai,0.7,12498,suggest,7,suggest,C,
1043,default,block1,muffins,ai,1,5893,MC,8,MC,MC,
1043,default,block1,ballet,ai,1,5227,MC,9,MC,MC,
1043,default,block1,garage,ai,1,8148,MC,10,MC,MC,
1043,default,block1,jon,ai,0.66,5929,acknowledge,11,acknowledge,C,
1043,default,block1,isabella,ai,0.5,4955,confirm,12,confirm,C,
1043,default,block1,frank,ai,0.5,4135,hear,13,hear,C,
1043,default,block1,danny,ai,0.49,3636,see,14,see,C,
1043,default,block1,charley,ai,0.49,4747,demonstrate,15,demonstrate,C,
1043,default,block1,sophia,ai,0.48,2998,announce,16,announce,C,
1043,default,block1,hat,ai,1,3781,MC,17,MC,MC,
1043,default,block1,pizza,ai,0.5,10529,MC,18,MC,MC,
1043,default,block1,jayden,ai,0.48,5825,think,19,think,C,
1043,default,block1,owen,ai,0.5,6207,prove,20,prove,C,
1043,default,block1,emma,ai,0.5,3919,know,21,know,C,
1043,default,block1,josie,ai,0.83,8104,be_right,22,be_right,C,
1043,default,block1,olivia,ai,0.51,4135,inform,23,inform,C,
1043,default,block1,josh,ai,0.61,7084,admit,24,admit,C,
1043,default,block1,kids,ai,0.66,14280,MC,25,MC,MC,
1043,default,block1,emily,ai,0.5,2981,reveal,26,reveal,C,
1043,default,block1,jackson,ai,0.25,7685,pretend,27,pretend,C,
1043,default,block1,zoe,ai,0.58,5430,discover,28,discover,C,
1043,default,block1,grace,ai,0.52,3709,say,29,say,C,
1043,default,block1,mary,ai,0.26,6278,be_annoyed,30,be_annoyed,C,
1043,default,block2,kids,projective,0,13329,MC,32,MC,MC,
1043,default,block2,olivia,projective,1,11566,inform,33,inform,C,
1043,default,block2,owen,projective,1,7965,prove,34,prove,C,
1043,default,block2,frank,projective,1,5207,hear,35,hear,C,
1043,default,block2,hat,projective,0.24,23340,MC,36,MC,MC,
1043,default,block2,emily,projective,0.22,24551,reveal,37,reveal,C,
1043,default,block2,julian,projective,0.81,6217,suggest,38,suggest,C,
1043,default,block2,grace,projective,0.27,5782,say,39,say,C,
1043,default,block2,josie,projective,0.24,4350,be_right,40,be_right,C,
1043,default,block2,sophia,projective,0.29,4060,announce,41,announce,C,
1043,default,block2,jon,projective,1,3310,acknowledge,42,acknowledge,C,
1043,default,block2,isabella,projective,0.23,7510,confirm,43,confirm,C,
1043,default,block2,josh,projective,0.23,8529,admit,44,admit,C,
1043,default,block2,emma,projective,0.84,5197,know,45,know,C,
1043,default,block2,danny,projective,1,5271,see,46,see,C,
1043,default,block2,ballet,projective,0.16,4761,MC,47,MC,MC,
1043,default,block2,jayden,projective,0.26,6601,think,48,think,C,
1043,default,block2,tony,projective,0.18,6153,establish,49,establish,C,
1043,default,block2,jackson,projective,0.2,4706,pretend,50,pretend,C,
1043,default,block2,mia,projective,0.2,7235,confess,51,confess,C,
1043,default,block2,muffins,projective,0.13,18278,MC,52,MC,MC,
1043,default,block2,garage,projective,0.2,4722,MC,53,MC,MC,
1043,default,block2,pizza,projective,0.16,13079,MC,54,MC,MC,
1043,default,block2,zoe,projective,0.97,4918,discover,55,discover,C,
1043,default,block2,charley,projective,1,4767,demonstrate,56,demonstrate,C,
1043,default,block2,mary,projective,1,3600,be_annoyed,57,be_annoyed,C,
1042,default,block1,danny,projective,0.83,11482,see,5,see,C,
1042,default,block1,grace,projective,0.07,7293,be_right,6,be_right,C,
1042,default,block1,josh,projective,0.14,9195,confess,7,confess,C,
1042,default,block1,mia,projective,0.82,9077,establish,8,establish,C,
1042,default,block1,mary,projective,0.94,3850,acknowledge,9,acknowledge,C,
1042,default,block1,garage,projective,0.03,6628,MC,10,MC,MC,
1042,default,block1,tony,projective,0.03,4686,say,11,say,C,
1042,default,block1,isabella,projective,0.04,5334,confirm,12,confirm,C,
1042,default,block1,jayden,projective,0.05,5380,pretend,13,pretend,C,
1042,default,block1,josie,projective,0.94,7254,be_annoyed,14,be_annoyed,C,
1042,default,block1,charley,projective,0.38,10745,reveal,15,reveal,C,
1042,default,block1,jon,projective,0.9,6828,hear,16,hear,C,
1042,default,block1,owen,projective,0.02,7067,prove,17,prove,C,
1042,default,block1,ballet,projective,0.04,4570,MC,18,MC,MC,
1042,default,block1,kids,projective,0.05,7221,MC,19,MC,MC,
1042,default,block1,frank,projective,0.9,5386,admit,20,admit,C,
1042,default,block1,sophia,projective,0.14,14012,suggest,21,suggest,C,
1042,default,block1,muffins,projective,0.07,5234,MC,22,MC,MC,
1042,default,block1,julian,projective,0.93,4668,discover,23,discover,C,
1042,default,block1,hat,projective,0.05,4493,MC,24,MC,MC,
1042,default,block1,pizza,projective,0.79,11369,MC,25,MC,MC,
1042,default,block1,emily,projective,0.91,5611,inform,26,inform,C,
1042,default,block1,jackson,projective,0.92,7254,announce,27,announce,C,
1042,default,block1,emma,projective,0.9,7111,demonstrate,28,demonstrate,C,
1042,default,block1,olivia,projective,0.06,7508,think,29,think,C,
1042,default,block1,zoe,projective,0.96,8431,know,30,know,C,
1042,default,block2,emily,ai,0.92,6613,inform,32,inform,C,
1042,default,block2,emma,ai,0.95,4489,demonstrate,33,demonstrate,C,
1042,default,block2,kids,ai,0.95,5009,MC,34,MC,MC,
1042,default,block2,danny,ai,0.95,3988,see,35,see,C,
1042,default,block2,pizza,ai,0.95,3676,MC,36,MC,MC,
1042,default,block2,josh,ai,0.91,7870,confess,37,confess,C,
1042,default,block2,mia,ai,0.94,7524,establish,38,establish,C,
1042,default,block2,olivia,ai,0.85,8379,think,39,think,C,
1042,default,block2,jayden,ai,0.89,7877,pretend,40,pretend,C,
1042,default,block2,isabella,ai,0.91,5200,confirm,41,confirm,C,
1042,default,block2,jon,ai,0.92,4084,hear,42,hear,C,
1042,default,block2,garage,ai,0.95,5222,MC,43,MC,MC,
1042,default,block2,tony,ai,0.92,5394,say,44,say,C,
1042,default,block2,grace,ai,0.9,6079,be_right,45,be_right,C,
1042,default,block2,josie,ai,0.06,6480,be_annoyed,46,be_annoyed,C,
1042,default,block2,mary,ai,0.84,3804,acknowledge,47,acknowledge,C,
1042,default,block2,hat,ai,0.87,3159,MC,48,MC,MC,
1042,default,block2,jackson,ai,0.89,3694,announce,49,announce,C,
1042,default,block2,sophia,ai,0.89,3289,suggest,50,suggest,C,
1042,default,block2,charley,ai,0.83,4385,reveal,51,reveal,C,
1042,default,block2,frank,ai,0.9,3979,admit,52,admit,C,
1042,default,block2,ballet,ai,0.89,3282,MC,53,MC,MC,
1042,default,block2,owen,ai,0.91,4219,prove,54,prove,C,
1042,default,block2,muffins,ai,0.91,2895,MC,55,MC,MC,
1042,default,block2,zoe,ai,0.92,3001,know,56,know,C,
1042,default,block2,julian,ai,0.9,3032,discover,57,discover,C,
